site,year,fuel,PJ
Guardian Industries UK Limited,2048,hydrogen,0.0056
Guardian Industries UK Limited,2050,biomass,0.1954
Guardian Industries UK Limited,2050,electricity,0.3472
Guardian Industries UK Limited,2050,gas,0.5987
Halewood,2026,gas,0.3664
Halewood,2028,gas,0.3664
Halewood,2030,gas,0.3664
Halewood,2032,gas,0.364
Halewood,2034,gas,0.3615
Halewood,2036,gas,0.3591
Halewood,2038,gas,0.358
Halewood,2040,gas,0.3214
Halewood,2040,hydrogen,0.0369
Halewood,2042,biomass,0.0378
Halewood,2042,gas,0.2847
Halewood,2042,hydrogen,0.0369
Halewood,2044,biomass,0.0378
Halewood,2044,gas,0.2481
Halewood,2044,hydrogen,0.0738
Halewood,2046,biomass,0.0378
Halewood,2046,electricity,0.0772
Halewood,2046,gas,0.0021
Halewood,2046,hydrogen,0.0738
Halewood,2048,biomass,0.0378
Halewood,2048,electricity,0.0772
Halewood,2048,gas,0.001
Halewood,2048,hydrogen,0.0738
Halewood,2050,biomass,0.0378
Halewood,2050,electricity,0.0772
Halewood,2050,hydrogen,0.0738
Harlesden,2026,gas,0.2667
Harlesden,2028,gas,0.2667
Harlesden,2030,gas,0.2667
Harlesden,2032,gas,0.265
Harlesden,2034,gas,0.2632
Harlesden,2036,gas,0.2614
Harlesden,2038,gas,0.2606
Harlesden,2040,gas,0.2599
Harlesden,2042,biomass,0.0275
Harlesden,2042,gas,0.2332
Harlesden,2044,biomass,0.0551
Harlesden,2044,gas,0.2065
Harlesden,2046,biomass,0.0551
Harlesden,2046,electricity,0.0082
Harlesden,2046,gas,0.1799
Harlesden,2048,biomass,0.0551
Harlesden,2048,electricity,0.032
Harlesden,2048,gas,0.1532
Harlesden,2050,biomass,0.0551
Harlesden,2050,electricity,0.172
Harlow,2026,gas,0.4424
Harlow,2028,gas,0.4424
Harlow,2030,gas,0.4424
Harlow,2032,gas,0.4395
Harlow,2034,gas,0.4365
Harlow,2036,gas,0.4336
Harlow,2038,gas,0.4323
Harlow,2040,gas,0.3881
Harlow,2040,hydrogen,0.0445
Harlow,2042,gas,0.3438
Harlow,2042,hydrogen,0.0891
Harlow,2044,gas,0.2996
Harlow,2044,hydrogen,0.1336
Harlow,2046,electricity,0.2718
Harlow,2046,gas,0.0025
Harlow,2046,hydrogen,0.1336
Harlow,2048,electricity,0.2718
Harlow,2048,gas,0.0013
Harlow,2048,hydrogen,0.1336
Harlow,2050,electricity,0.2718
Harlow,2050,hydrogen,0.1336
Hartlebury Factory,2026,gas,0.2566
Hartlebury Factory,2028,gas,0.2566
Hartlebury Factory,2030,gas,0.2566
Hartlebury Factory,2032,gas,0.2549
Hartlebury Factory,2034,gas,0.2532
Hartlebury Factory,2036,gas,0.2515
Hartlebury Factory,2038,gas,0.2508
Hartlebury Factory,2040,gas,0.25
Hartlebury Factory,2042,electricity,0.0079
Hartlebury Factory,2042,gas,0.2244
Hartlebury Factory,2044,electricity,0.0157
Hartlebury Factory,2044,gas,0.1987
Hartlebury Factory,2046,electricity,0.0386
Hartlebury Factory,2046,gas,0.173
Hartlebury Factory,2048,electricity,0.0465
Hartlebury Factory,2048,gas,0.1474
Hartlebury Factory,2050,electricity,0.1813
Hindlow Lime,2026,biomass,0.0093
Hindlow Lime,2026,gas,3.0555
Hindlow Lime,2028,biomass,0.0093
Hindlow Lime,2028,gas,3.0931
Hindlow Lime,2030,biomass,0.3164
Hindlow Lime,2030,gas,2.7866
Hindlow Lime,2030,hydrogen,0.0181
Hindlow Lime,2032,biomass,0.3164
Hindlow Lime,2032,gas,2.8023
Hindlow Lime,2032,hydrogen,0.0181
Hindlow Lime,2034,biomass,0.3164
Hindlow Lime,2034,gas,2.8179
Hindlow Lime,2034,hydrogen,0.0181
Hindlow Lime,2036,biomass,0.3164
Hindlow Lime,2036,gas,2.5115
Hindlow Lime,2036,hydrogen,0.3144
Hindlow Lime,2038,biomass,0.3164
Hindlow Lime,2038,electricity,0.0939
Hindlow Lime,2038,gas,2.2051
Hindlow Lime,2038,hydrogen,0.3144
Hindlow Lime,2040,biomass,0.3164
Hindlow Lime,2040,electricity,0.4721
Hindlow Lime,2040,gas,0.9969
Hindlow Lime,2040,hydrogen,0.3144
Hindlow Lime,2042,biomass,0.3164
Hindlow Lime,2042,electricity,0.4721
Hindlow Lime,2042,gas,0.9881
Hindlow Lime,2042,hydrogen,0.3144
Hindlow Lime,2044,biomass,0.3164
Hindlow Lime,2044,electricity,0.4721
Hindlow Lime,2044,gas,0.9794
Hindlow Lime,2044,hydrogen,0.3144
Hindlow Lime,2046,biomass,0.3071
Hindlow Lime,2046,electricity,0.4721
Hindlow Lime,2046,gas,0.9794
Hindlow Lime,2046,hydrogen,0.3144
Hindlow Lime,2048,biomass,0.3071
Hindlow Lime,2048,electricity,0.4721
Hindlow Lime,2048,gas,0.9794
Hindlow Lime,2048,hydrogen,0.3054
Hindlow Lime,2050,biomass,0.3071
Hindlow Lime,2050,electricity,0.4721
Hindlow Lime,2050,gas,0.9794
Hindlow Lime,2050,hydrogen,0.2963
Hope Cement Works,2026,gas,3.8728
Hope Cement Works,2028,gas,4.1048
Hope Cement Works,2030,gas,4.4598
Hope Cement Works,2032,gas,4.4915
Hope Cement Works,2034,gas,1.7437
Hope Cement Works,2036,gas,1.7437
Hope Cement Works,2038,gas,4.8722
Hope Cement Works,2040,gas,4.8722
Hope Cement Works,2042,gas,4.8722
Hope Cement Works,2044,gas,4.8722
Hope Cement Works,2046,gas,4.8722
Hope Cement Works,2048,gas,4.8722
Hope Cement Works,2050,gas,4.8722
Huddersfield,2026,gas,0.4471
Huddersfield,2028,gas,0.4471
Huddersfield,2030,gas,0.4471
Huddersfield,2032,gas,0.4441
Huddersfield,2034,gas,0.4411
Huddersfield,2036,gas,0.4382
Huddersfield,2038,gas,0.4369
Huddersfield,2040,gas,0.3922
Huddersfield,2040,hydrogen,0.045
Huddersfield,2042,biomass,0.0462
Huddersfield,2042,gas,0.3475
Huddersfield,2042,hydrogen,0.045
Huddersfield,2044,biomass,0.0462
Huddersfield,2044,electricity,0.0137
Huddersfield,2044,gas,0.3028
Huddersfield,2044,hydrogen,0.045
Huddersfield,2046,biomass,0.0462
Huddersfield,2046,electricity,0.108
Huddersfield,2046,gas,0.0026
Huddersfield,2046,hydrogen,0.045
Huddersfield,2048,biomass,0.0462
Huddersfield,2048,electricity,0.108
Huddersfield,2048,gas,0.0013
Huddersfield,2048,hydrogen,0.045
Huddersfield,2050,biomass,0.0462
Huddersfield,2050,electricity,0.108
Huddersfield,2050,hydrogen,0.045
Humber Refinery,2026,gas,41.2656
Humber Refinery,2028,electricity,1.3012
Humber Refinery,2028,gas,37.139
Humber Refinery,2030,electricity,2.6023
Humber Refinery,2030,gas,33.0125
Humber Refinery,2032,electricity,3.8168
Humber Refinery,2032,gas,28.8859
Humber Refinery,2034,electricity,5.0312
Humber Refinery,2034,gas,24.7594
Humber Refinery,2036,electricity,6.2456
Humber Refinery,2036,gas,20.6328
Humber Refinery,2038,electricity,9.9292
Humber Refinery,2038,gas,16.5062
Humber Refinery,2040,electricity,13.6129
Humber Refinery,2040,gas,12.3797
Humber Refinery,2042,electricity,24.7721
Humber Refinery,2042,gas,0.1179
Humber Refinery,2044,electricity,24.7721
Humber Refinery,2046,electricity,27.1546
Humber Refinery,2048,electricity,29.537
Humber Refinery,2050,electricity,29.4998
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2026,gas,0.7933
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2028,gas,0.7933
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2030,gas,0.7933
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2032,gas,0.788
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2034,gas,0.7827
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2036,gas,0.7775
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2038,gas,0.6981
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2038,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2040,biomass,0.0819
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2040,gas,0.6188
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2040,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2042,biomass,0.1638
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2042,gas,0.5395
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2042,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2044,biomass,0.7277
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2044,gas,0.0068
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2044,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2046,biomass,0.7277
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2046,gas,0.0045
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2046,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2048,biomass,0.7277
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2048,gas,0.0023
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2048,hydrogen,0.0798
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2050,biomass,0.7277
"Hurdsfield Chp And Energy Centre, Silk Road Business Park",2050,hydrogen,0.0798
Hythe,2026,gas,0.2713
Hythe,2028,gas,0.2713
Hythe,2030,gas,0.2713
Hythe,2032,gas,0.2695
Hythe,2034,gas,0.2677
Hythe,2036,gas,0.2659
Hythe,2038,gas,0.2651
Hythe,2040,biomass,0.028
Hythe,2040,gas,0.238
Hythe,2042,biomass,0.056
Hythe,2042,gas,0.2108
Hythe,2044,biomass,0.0841
Hythe,2044,gas,0.1837
Hythe,2046,biomass,0.0841
Hythe,2046,electricity,0.0572
Hythe,2046,gas,0.0016
Hythe,2048,biomass,0.0841
Hythe,2048,electricity,0.0572
Hythe,2048,gas,0.0008
Hythe,2050,biomass,0.0841
Hythe,2050,electricity,0.0572
Hythe (2),2026,gas,1.0356
Hythe (2),2028,gas,1.0356
Hythe (2),2030,gas,1.0356
Hythe (2),2032,gas,1.0287
Hythe (2),2034,gas,1.0218
Hythe (2),2036,gas,1.0149
Hythe (2),2038,gas,1.012
Hythe (2),2040,gas,1.009
Hythe (2),2042,gas,1.0187
Hythe (2),2044,electricity,0.8212
Hythe (2),2044,gas,0.1222
Hythe (2),2046,electricity,0.8212
Hythe (2),2046,gas,0.1192
Hythe (2),2048,electricity,0.8212
Hythe (2),2048,gas,0.1162
Hythe (2),2050,electricity,0.8212
Hythe (2),2050,gas,0.1133
INOVYN Chlorvinyls Newton Aycliffe,2026,biomass,0.0758
INOVYN Chlorvinyls Newton Aycliffe,2026,gas,0.6423
INOVYN Chlorvinyls Newton Aycliffe,2028,biomass,0.0758
INOVYN Chlorvinyls Newton Aycliffe,2028,gas,0.6423
INOVYN Chlorvinyls Newton Aycliffe,2030,biomass,0.1473
INOVYN Chlorvinyls Newton Aycliffe,2030,gas,0.5709
INOVYN Chlorvinyls Newton Aycliffe,2030,hydrogen,0.0042
INOVYN Chlorvinyls Newton Aycliffe,2032,biomass,0.1473
INOVYN Chlorvinyls Newton Aycliffe,2032,gas,0.4996
INOVYN Chlorvinyls Newton Aycliffe,2032,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2034,biomass,0.2181
INOVYN Chlorvinyls Newton Aycliffe,2034,gas,0.4282
INOVYN Chlorvinyls Newton Aycliffe,2034,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2036,biomass,0.289
INOVYN Chlorvinyls Newton Aycliffe,2036,gas,0.3568
INOVYN Chlorvinyls Newton Aycliffe,2036,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2038,biomass,0.6596
INOVYN Chlorvinyls Newton Aycliffe,2038,gas,0.0061
INOVYN Chlorvinyls Newton Aycliffe,2038,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2040,biomass,0.6596
INOVYN Chlorvinyls Newton Aycliffe,2040,gas,0.0041
INOVYN Chlorvinyls Newton Aycliffe,2040,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2042,biomass,0.6596
INOVYN Chlorvinyls Newton Aycliffe,2042,gas,0.002
INOVYN Chlorvinyls Newton Aycliffe,2042,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2044,biomass,0.6596
INOVYN Chlorvinyls Newton Aycliffe,2044,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2046,biomass,0.6575
INOVYN Chlorvinyls Newton Aycliffe,2046,hydrogen,0.0732
INOVYN Chlorvinyls Newton Aycliffe,2048,biomass,0.6575
INOVYN Chlorvinyls Newton Aycliffe,2048,hydrogen,0.0711
INOVYN Chlorvinyls Newton Aycliffe,2050,biomass,0.6575
INOVYN Chlorvinyls Newton Aycliffe,2050,hydrogen,0.069
Ibstock Brick Limited - Leicester,2026,biomass,0.1895
Ibstock Brick Limited - Leicester,2026,gas,0.713
Ibstock Brick Limited - Leicester,2028,biomass,0.1895
Ibstock Brick Limited - Leicester,2028,gas,0.713
Ibstock Brick Limited - Leicester,2030,biomass,0.1895
Ibstock Brick Limited - Leicester,2030,gas,0.713
Ibstock Brick Limited - Leicester,2032,biomass,0.1895
Ibstock Brick Limited - Leicester,2032,gas,0.0221
Ibstock Brick Limited - Leicester,2032,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2034,biomass,0.1895
Ibstock Brick Limited - Leicester,2034,gas,0.0161
Ibstock Brick Limited - Leicester,2034,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2036,biomass,0.1895
Ibstock Brick Limited - Leicester,2036,gas,0.0102
Ibstock Brick Limited - Leicester,2036,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2038,biomass,0.1895
Ibstock Brick Limited - Leicester,2038,gas,0.0076
Ibstock Brick Limited - Leicester,2038,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2040,biomass,0.1895
Ibstock Brick Limited - Leicester,2040,gas,0.0051
Ibstock Brick Limited - Leicester,2040,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2042,biomass,0.1895
Ibstock Brick Limited - Leicester,2042,gas,0.0025
Ibstock Brick Limited - Leicester,2042,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2044,biomass,0.1895
Ibstock Brick Limited - Leicester,2044,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2046,biomass,0.1868
Ibstock Brick Limited - Leicester,2046,hydrogen,0.7096
Ibstock Brick Limited - Leicester,2048,biomass,0.1868
Ibstock Brick Limited - Leicester,2048,hydrogen,0.707
Ibstock Brick Limited - Leicester,2050,biomass,0.1868
Ibstock Brick Limited - Leicester,2050,hydrogen,0.7044
Ineos Acetyls Hull,2026,biomass,0.0064
Ineos Acetyls Hull,2026,gas,2.1005
Ineos Acetyls Hull,2028,biomass,0.0064
Ineos Acetyls Hull,2028,gas,2.1264
Ineos Acetyls Hull,2030,biomass,0.2175
Ineos Acetyls Hull,2030,gas,1.9157
Ineos Acetyls Hull,2030,hydrogen,0.0125
Ineos Acetyls Hull,2032,biomass,0.4265
Ineos Acetyls Hull,2032,gas,1.7051
Ineos Acetyls Hull,2032,hydrogen,0.0125
Ineos Acetyls Hull,2034,biomass,0.4265
Ineos Acetyls Hull,2034,gas,1.7158
Ineos Acetyls Hull,2034,hydrogen,0.0125
Ineos Acetyls Hull,2036,biomass,0.4265
Ineos Acetyls Hull,2036,gas,1.7266
Ineos Acetyls Hull,2036,hydrogen,0.0125
Ineos Acetyls Hull,2038,biomass,0.4265
Ineos Acetyls Hull,2038,electricity,0.0645
Ineos Acetyls Hull,2038,gas,1.5159
Ineos Acetyls Hull,2038,hydrogen,0.0125
Ineos Acetyls Hull,2040,biomass,1.3031
Ineos Acetyls Hull,2040,electricity,0.0645
Ineos Acetyls Hull,2040,gas,0.6854
Ineos Acetyls Hull,2040,hydrogen,0.0125
Ineos Acetyls Hull,2042,biomass,1.3031
Ineos Acetyls Hull,2042,electricity,0.0645
Ineos Acetyls Hull,2042,gas,0.6793
Ineos Acetyls Hull,2042,hydrogen,0.0125
Ineos Acetyls Hull,2044,biomass,1.3031
Ineos Acetyls Hull,2044,electricity,0.0645
Ineos Acetyls Hull,2044,gas,0.6733
Ineos Acetyls Hull,2044,hydrogen,0.0125
Ineos Acetyls Hull,2046,biomass,1.2967
Ineos Acetyls Hull,2046,electricity,0.0645
Ineos Acetyls Hull,2046,gas,0.6733
Ineos Acetyls Hull,2046,hydrogen,0.0125
Ineos Acetyls Hull,2048,biomass,1.2967
Ineos Acetyls Hull,2048,electricity,0.0645
Ineos Acetyls Hull,2048,gas,0.6733
Ineos Acetyls Hull,2048,hydrogen,0.0062
Ineos Acetyls Hull,2050,biomass,1.2967
Ineos Acetyls Hull,2050,electricity,0.0645
Ineos Acetyls Hull,2050,gas,0.6733
Ipswich,2026,gas,0.995
Ipswich,2028,gas,0.995
Ipswich,2030,gas,0.995
Ipswich,2032,gas,0.9884
Ipswich,2034,gas,0.9817
Ipswich,2036,gas,0.9751
Ipswich,2038,gas,0.9723
Ipswich,2040,gas,0.9694
Ipswich,2042,gas,0.9788
Ipswich,2044,electricity,0.7889
Ipswich,2044,gas,0.1174
Ipswich,2046,electricity,0.7889
Ipswich,2046,gas,0.1145
Ipswich,2048,electricity,0.7889
Ipswich,2048,gas,0.1117
Ipswich,2050,electricity,0.7889
Ipswich,2050,gas,0.1088
Jacobs Bakery,2026,gas,0.5012
Jacobs Bakery,2028,gas,0.5012
Jacobs Bakery,2030,gas,0.5012
Jacobs Bakery,2032,gas,0.4978
Jacobs Bakery,2034,gas,0.4945
Jacobs Bakery,2036,gas,0.4911
Jacobs Bakery,2038,gas,0.4897
Jacobs Bakery,2040,biomass,0.0518
Jacobs Bakery,2040,gas,0.4396
Jacobs Bakery,2042,biomass,0.1035
Jacobs Bakery,2042,gas,0.3895
Jacobs Bakery,2044,biomass,0.5115
Jacobs Bakery,2044,gas,0.0043
Jacobs Bakery,2046,biomass,0.5115
Jacobs Bakery,2046,gas,0.0029
Jacobs Bakery,2048,biomass,0.5115
Jacobs Bakery,2048,gas,0.0014
Jacobs Bakery,2050,biomass,0.5115
Jaguar Land Rover Limited Solihull,2026,biomass,0.0
Jaguar Land Rover Limited Solihull,2026,gas,0.9892
Jaguar Land Rover Limited Solihull,2028,biomass,0.1052
Jaguar Land Rover Limited Solihull,2028,gas,0.8903
Jaguar Land Rover Limited Solihull,2030,biomass,0.1052
Jaguar Land Rover Limited Solihull,2030,gas,0.9028
Jaguar Land Rover Limited Solihull,2032,biomass,0.1052
Jaguar Land Rover Limited Solihull,2032,gas,0.8038
Jaguar Land Rover Limited Solihull,2032,hydrogen,0.0957
Jaguar Land Rover Limited Solihull,2034,biomass,0.1052
Jaguar Land Rover Limited Solihull,2034,gas,0.7049
Jaguar Land Rover Limited Solihull,2034,hydrogen,0.1913
Jaguar Land Rover Limited Solihull,2036,biomass,0.1052
Jaguar Land Rover Limited Solihull,2036,gas,0.71
Jaguar Land Rover Limited Solihull,2036,hydrogen,0.1913
Jaguar Land Rover Limited Solihull,2038,biomass,0.1052
Jaguar Land Rover Limited Solihull,2038,gas,0.6111
Jaguar Land Rover Limited Solihull,2038,hydrogen,0.2909
Jaguar Land Rover Limited Solihull,2040,biomass,0.1052
Jaguar Land Rover Limited Solihull,2040,electricity,0.0303
Jaguar Land Rover Limited Solihull,2040,gas,0.5121
Jaguar Land Rover Limited Solihull,2040,hydrogen,0.2909
Jaguar Land Rover Limited Solihull,2042,biomass,0.1052
Jaguar Land Rover Limited Solihull,2042,electricity,0.1212
Jaguar Land Rover Limited Solihull,2042,gas,0.221
Jaguar Land Rover Limited Solihull,2042,hydrogen,0.2909
Jaguar Land Rover Limited Solihull,2044,biomass,0.1052
Jaguar Land Rover Limited Solihull,2044,electricity,0.1212
Jaguar Land Rover Limited Solihull,2044,gas,0.2182
Jaguar Land Rover Limited Solihull,2044,hydrogen,0.2909
Jaguar Land Rover Limited Solihull,2046,biomass,0.1052
Jaguar Land Rover Limited Solihull,2046,electricity,0.1212
Jaguar Land Rover Limited Solihull,2046,gas,0.2154
Jaguar Land Rover Limited Solihull,2046,hydrogen,0.2909
Jaguar Land Rover Limited Solihull,2048,biomass,0.1052
Jaguar Land Rover Limited Solihull,2048,electricity,0.1212
Jaguar Land Rover Limited Solihull,2048,gas,0.2154
Jaguar Land Rover Limited Solihull,2048,hydrogen,0.2879
Jaguar Land Rover Limited Solihull,2050,biomass,0.1052
Jaguar Land Rover Limited Solihull,2050,electricity,0.1212
Jaguar Land Rover Limited Solihull,2050,gas,0.2154
Jaguar Land Rover Limited Solihull,2050,hydrogen,0.285
KETTON WORKS,2026,gas,2.1782
KETTON WORKS,2028,gas,2.3087
KETTON WORKS,2030,gas,2.5084
KETTON WORKS,2032,gas,2.5262
KETTON WORKS,2034,gas,2.3701
KETTON WORKS,2036,gas,2.2139
KETTON WORKS,2038,gas,0.6523
KETTON WORKS,2040,gas,2.7404
KETTON WORKS,2042,gas,2.7404
KETTON WORKS,2044,gas,2.7404
KETTON WORKS,2046,gas,2.7404
KETTON WORKS,2048,gas,2.7404
KETTON WORKS,2050,gas,2.7404
Kemsley Generating Station,2026,gas,1.9018
Kemsley Generating Station,2028,gas,1.9018
Kemsley Generating Station,2030,gas,1.9018
Kemsley Generating Station,2032,gas,1.8891
Kemsley Generating Station,2034,gas,1.8764
Kemsley Generating Station,2036,gas,1.8637
Kemsley Generating Station,2038,gas,1.8583
Kemsley Generating Station,2040,gas,1.8529
Kemsley Generating Station,2042,gas,1.8707
Kemsley Generating Station,2044,electricity,1.5079
Kemsley Generating Station,2044,gas,0.2243
Kemsley Generating Station,2046,electricity,1.5079
Kemsley Generating Station,2046,gas,0.2189
Kemsley Generating Station,2048,electricity,1.5079
Kemsley Generating Station,2048,gas,0.2135
Kemsley Generating Station,2050,electricity,1.5079
Kemsley Generating Station,2050,gas,0.208
Knauf Drywall Sittingbourne,2026,biomass,0.0815
Knauf Drywall Sittingbourne,2026,gas,0.6904
Knauf Drywall Sittingbourne,2028,biomass,0.0815
Knauf Drywall Sittingbourne,2028,gas,0.6904
Knauf Drywall Sittingbourne,2030,biomass,0.1584
Knauf Drywall Sittingbourne,2030,gas,0.6137
Knauf Drywall Sittingbourne,2030,hydrogen,0.0045
Knauf Drywall Sittingbourne,2032,biomass,0.7852
Knauf Drywall Sittingbourne,2032,gas,0.019
Knauf Drywall Sittingbourne,2032,hydrogen,0.0045
Knauf Drywall Sittingbourne,2034,biomass,0.7852
Knauf Drywall Sittingbourne,2034,gas,0.0139
Knauf Drywall Sittingbourne,2034,hydrogen,0.0045
Knauf Drywall Sittingbourne,2036,biomass,0.7852
Knauf Drywall Sittingbourne,2036,gas,0.0088
Knauf Drywall Sittingbourne,2036,hydrogen,0.0045
Knauf Drywall Sittingbourne,2038,biomass,0.7852
Knauf Drywall Sittingbourne,2038,gas,0.0066
Knauf Drywall Sittingbourne,2038,hydrogen,0.0045
Knauf Drywall Sittingbourne,2040,biomass,0.7852
Knauf Drywall Sittingbourne,2040,gas,0.0044
Knauf Drywall Sittingbourne,2040,hydrogen,0.0045
Knauf Drywall Sittingbourne,2042,biomass,0.7852
Knauf Drywall Sittingbourne,2042,gas,0.0022
Knauf Drywall Sittingbourne,2042,hydrogen,0.0045
Knauf Drywall Sittingbourne,2044,biomass,0.7852
Knauf Drywall Sittingbourne,2044,hydrogen,0.0045
Knauf Drywall Sittingbourne,2046,biomass,0.7829
Knauf Drywall Sittingbourne,2046,hydrogen,0.0045
Knauf Drywall Sittingbourne,2048,biomass,0.7829
Knauf Drywall Sittingbourne,2048,hydrogen,0.0023
Knauf Drywall Sittingbourne,2050,biomass,0.7829
Knauf Immingham,2026,biomass,0.0759
Knauf Immingham,2026,gas,0.6427
Knauf Immingham,2028,biomass,0.0759
Knauf Immingham,2028,gas,0.6427
Knauf Immingham,2030,biomass,0.0759
Knauf Immingham,2030,gas,0.5713
Knauf Immingham,2030,hydrogen,0.074
Knauf Immingham,2032,biomass,0.0759
Knauf Immingham,2032,gas,0.4999
Knauf Immingham,2032,hydrogen,0.143
Knauf Immingham,2034,biomass,0.0759
Knauf Immingham,2034,gas,0.4285
Knauf Immingham,2034,hydrogen,0.2121
Knauf Immingham,2036,biomass,0.0759
Knauf Immingham,2036,gas,0.357
Knauf Immingham,2036,hydrogen,0.2811
Knauf Immingham,2038,biomass,0.0759
Knauf Immingham,2038,gas,0.0061
Knauf Immingham,2038,hydrogen,0.6426
